delivery_id,order_id,delivery_status,delivery_time,rider_id
815,815,Delivered,00:42:25,20
816,816,Delivered,07:40:34,2
817,817,Delivered,09:11:46,22
818,818,Delivered,03:39:30,5
819,819,Delivered,01:45:22,7
820,820,Delivered,12:53:08,9
821,821,Delivered,11:54:40,25
822,822,Delivered,03:26:37,13
823,823,Delivered,07:44:55,29
824,824,Delivered,09:30:02,32
825,825,Delivered,11:05:34,21
826,826,Delivered,03:18:43,34
827,827,Delivered,01:23:37,27
828,828,Delivered,12:11:01,34
829,829,Delivered,09:08:37,27
830,830,Delivered,00:46:12,4
831,831,Delivered,04:29:46,2
832,832,Delivered,08:49:26,33
833,833,Not Delivered,09:33:44,31
834,834,Delivered,11:53:41,1
835,835,Delivered,00:16:09,32
836,836,Delivered,08:10:56,22
837,837,Delivered,01:21:18,33
838,838,Delivered,04:48:18,13
839,839,Delivered,02:07:03,26
840,840,Delivered,05:27:44,18
841,841,Delivered,06:59:20,3
842,842,Delivered,09:21:00,10
843,843,Delivered,12:37:37,1
844,844,Delivered,01:40:15,24
845,845,Delivered,06:10:00,24
846,846,Delivered,12:02:18,10
847,847,Delivered,04:07:25,16
848,848,Delivered,04:50:55,27
849,849,Delivered,09:25:46,29
850,850,Delivered,10:43:47,5
851,851,Delivered,12:05:20,34
852,852,Delivered,01:58:21,23
853,853,Delivered,04:56:22,29
854,854,Delivered,03:14:35,30
855,855,Delivered,05:10:29,20
856,856,Delivered,05:38:56,11
857,857,Delivered,10:42:23,31
858,858,Delivered,05:58:51,18
859,859,Delivered,01:31:45,10
860,860,Delivered,06:48:42,15
861,861,Delivered,03:23:24,11
862,862,Delivered,06:06:23,20
863,863,Delivered,09:12:23,5
864,864,Delivered,09:24:24,32
865,865,Delivered,05:15:24,32
866,866,Delivered,04:13:33,12
867,867,Delivered,01:44:57,30
868,868,Delivered,06:07:11,31
869,869,Delivered,03:00:55,20
870,870,Delivered,11:50:20,5
871,871,Delivered,06:38:08,19
872,872,Not Delivered,00:19:03,11
873,873,Delivered,07:47:20,24
874,874,Delivered,06:53:02,23
875,875,Not Delivered,06:14:16,30
876,876,Delivered,02:11:27,27
877,877,Delivered,08:49:12,9
878,878,Delivered,04:25:25,26
879,879,Delivered,04:18:37,27
880,880,Delivered,12:30:38,26
881,881,Delivered,04:23:51,17
882,882,Delivered,00:46:10,10
883,883,Not Delivered,08:38:03,7
884,884,Delivered,02:11:12,25
885,885,Delivered,06:59:06,30
886,886,Delivered,12:25:09,16
887,887,Delivered,07:10:12,2
888,888,Delivered,11:52:54,9
889,889,Not Delivered,08:07:35,29
890,890,Delivered,12:43:28,1
891,891,Delivered,11:14:38,9
892,892,Delivered,00:38:21,2
893,893,Delivered,05:27:54,4
894,894,Delivered,03:57:55,4
895,895,Delivered,10:23:10,3
896,896,Delivered,05:37:52,12
897,897,Delivered,04:41:56,1
898,898,Delivered,09:28:18,17
899,899,Delivered,08:35:05,4
900,900,Delivered,11:56:01,27
901,901,Delivered,07:02:33,11
902,902,Delivered,04:25:58,14
903,903,Delivered,01:15:23,2
904,904,Delivered,02:55:45,15
905,905,Delivered,02:08:01,17
906,906,Delivered,12:26:38,27
907,907,Delivered,09:40:46,32
908,908,Delivered,04:41:14,14
909,909,Delivered,11:12:00,31
910,910,Delivered,08:08:07,5
911,911,Delivered,11:55:57,13
912,912,Delivered,11:54:43,24
913,913,Delivered,03:42:27,30
914,914,Delivered,08:06:59,10
915,915,Delivered,04:24:01,19
916,916,Delivered,06:46:29,18
917,917,Delivered,09:47:54,2
918,918,Delivered,04:33:41,1
919,919,Delivered,01:16:10,20
920,920,Delivered,09:37:20,2
921,921,Delivered,07:25:43,3
922,922,Not Delivered,02:23:50,24
923,923,Delivered,03:48:03,1
924,924,Delivered,11:32:23,16
925,925,Delivered,01:36:26,7
926,926,Delivered,06:01:34,23
927,927,Delivered,02:49:16,9
928,928,Delivered,09:26:06,14
929,929,Delivered,11:28:27,1
930,930,Delivered,06:08:47,27
931,931,Delivered,00:33:09,31
932,932,Delivered,08:52:33,10
933,933,Delivered,12:44:35,23
934,934,Delivered,09:25:32,12
935,935,Not Delivered,04:22:39,2
936,936,Not Delivered,04:21:46,15
937,937,Delivered,11:50:21,8
938,938,Delivered,00:22:19,4
939,939,Not Delivered,01:44:59,27
940,940,Delivered,00:04:08,8
941,941,Delivered,00:58:43,15
942,942,Delivered,10:24:35,9
943,943,Not Delivered,00:38:37,17
944,944,Delivered,08:52:41,32
945,945,Delivered,04:07:41,29
946,946,Delivered,04:33:17,30
947,947,Delivered,10:05:59,32
948,948,Delivered,12:03:52,19
949,949,Not Delivered,01:16:52,9
950,950,Delivered,05:36:47,7
951,951,Delivered,06:48:31,5
952,952,Delivered,12:00:15,34
953,953,Delivered,01:29:25,6
954,954,Delivered,04:24:24,9
955,955,Delivered,12:06:00,12
956,956,Delivered,08:13:27,25
957,957,Delivered,03:40:57,5
958,958,Delivered,11:42:24,10
959,959,Delivered,09:46:36,10
960,960,Delivered,09:52:05,8
961,961,Delivered,00:39:57,28
962,962,Delivered,01:14:32,10
963,963,Delivered,03:03:36,25
964,964,Delivered,09:41:14,2
965,965,Delivered,10:25:18,22
966,966,Delivered,08:26:03,1
967,967,Delivered,07:11:13,5
968,968,Delivered,02:24:47,8
969,969,Delivered,08:38:21,7
970,970,Delivered,04:34:35,27
971,971,Delivered,08:59:18,2
972,972,Delivered,02:14:09,31
973,973,Delivered,05:05:30,21
974,974,Delivered,07:11:44,1
975,975,Delivered,06:55:47,13
976,976,Delivered,01:21:44,26
977,977,Delivered,10:47:12,12
978,978,Delivered,01:36:21,22
979,979,Delivered,02:31:17,33
980,980,Delivered,12:02:37,10
981,981,Delivered,07:13:52,12
982,982,Delivered,09:17:17,2
983,983,Delivered,04:48:53,25
984,984,Delivered,08:06:55,15
985,985,Delivered,01:01:15,24
986,986,Delivered,09:34:57,2
987,987,Delivered,02:51:59,28
988,988,Delivered,01:36:20,32
989,989,Delivered,04:05:38,12
990,990,Delivered,00:36:39,13
991,991,Delivered,00:16:09,3
992,992,Delivered,02:41:26,5
993,993,Delivered,12:22:34,27
994,994,Delivered,07:02:14,26
995,995,Delivered,02:55:19,3
996,996,Delivered,00:16:38,5
997,997,Delivered,11:58:00,29
998,998,Delivered,05:50:29,5
999,999,Delivered,08:34:43,16
1000,1000,Delivered,10:16:23,21
1001,1001,Delivered,02:49:04,31
1002,1002,Delivered,09:42:49,22
1003,1003,Delivered,11:43:19,24
1004,1004,Delivered,02:31:48,13
1005,1005,Delivered,04:08:20,34
1006,1006,Delivered,08:10:58,14
1007,1007,Delivered,11:56:38,8
1008,1008,Delivered,00:40:11,22
1009,1009,Delivered,02:57:47,15
1010,1010,Delivered,05:17:50,10
1011,1011,Delivered,02:40:25,4
1012,1012,Delivered,08:31:44,17
1013,1013,Delivered,05:06:01,23
1014,1014,Delivered,01:06:37,26
1015,1015,Delivered,03:02:32,1
1016,1016,Delivered,08:06:32,3
1017,1017,Delivered,05:21:57,22
1018,1018,Delivered,08:36:43,26
1019,1019,Not Delivered,03:02:23,8
1020,1020,Delivered,02:02:18,19
1021,1021,Delivered,02:30:51,30
1022,1022,Delivered,03:57:19,29
1023,1023,Delivered,05:40:18,15
1024,1024,Delivered,03:46:38,3
1025,1025,Delivered,00:56:38,17
1026,1026,Delivered,01:16:29,26
1027,1027,Delivered,11:39:57,16
1028,1028,Delivered,06:53:53,26
1029,1029,Delivered,00:44:57,8
1030,1030,Not Delivered,06:28:31,10
1031,1031,Delivered,02:59:50,20
1032,1032,Delivered,06:02:03,25
1033,1033,Delivered,01:43:37,25
1034,1034,Delivered,00:55:53,18
1035,1035,Delivered,04:07:18,13
1036,1036,Delivered,11:30:20,3
1037,1037,Delivered,09:32:09,34
1038,1038,Delivered,10:12:36,7
1039,1039,Delivered,04:13:43,32
1040,1040,Delivered,03:33:59,24
1041,1041,Delivered,03:34:57,5
1042,1042,Delivered,12:48:36,8
1043,1043,Delivered,07:13:26,15
1044,1044,Delivered,08:25:13,14
1045,1045,Delivered,07:51:50,25
1046,1046,Delivered,03:21:09,9
1047,1047,Not Delivered,09:01:19,15
1048,1048,Delivered,07:53:58,9
1049,1049,Delivered,12:36:12,6
1050,1050,Delivered,12:15:38,6
1051,1051,Delivered,01:54:02,20
1052,1052,Not Delivered,08:07:46,24
1053,1053,Delivered,04:07:35,17
1054,1054,Delivered,11:19:06,17
1055,1055,Delivered,11:31:34,23
1056,1056,Delivered,00:54:56,7
1057,1057,Delivered,00:39:54,1
1058,1058,Delivered,06:42:17,19
1059,1059,Delivered,03:16:11,3
1060,1060,Delivered,02:19:54,17
1061,1061,Delivered,11:28:28,22
1062,1062,Delivered,09:53:26,9
1063,1063,Delivered,08:18:56,19
1064,1064,Delivered,03:51:03,3
1065,1065,Delivered,02:32:04,9
1066,1066,Delivered,05:41:28,30
1067,1067,Delivered,08:54:02,3
1068,1068,Delivered,06:29:22,22
1069,1069,Delivered,01:02:47,11
1070,1070,Delivered,07:07:15,14
1071,1071,Delivered,02:00:39,1
1072,1072,Delivered,03:47:20,11
1073,1073,Delivered,03:26:36,11
1074,1074,Delivered,10:10:37,4
1075,1075,Delivered,05:07:44,20
1076,1076,Not Delivered,02:43:34,1
1077,1077,Delivered,08:25:33,21
1078,1078,Delivered,00:17:25,17
1079,1079,Delivered,12:35:27,5
1080,1080,Delivered,12:38:10,19
1081,1081,Delivered,00:58:56,5
1082,1082,Delivered,12:54:28,8
1083,1083,Delivered,10:51:53,15
1084,1084,Delivered,09:27:00,34
1085,1085,Delivered,09:24:16,34
1086,1086,Delivered,00:26:29,5
1087,1087,Not Delivered,04:15:51,6
1088,1088,Delivered,04:18:17,13
1089,1089,Delivered,02:21:22,2
1090,1090,Delivered,04:36:45,4
1091,1091,Delivered,04:12:51,30
1092,1092,Delivered,05:46:41,7
1093,1093,Delivered,10:07:23,28
1094,1094,Delivered,04:35:04,13
1095,1095,Delivered,06:09:34,11
1096,1096,Delivered,02:42:19,4
1097,1097,Delivered,03:54:14,21
1098,1098,Delivered,07:12:59,4
1099,1099,Delivered,12:30:48,32
1100,1100,Not Delivered,12:48:15,9
1101,1101,Not Delivered,08:56:13,28
1102,1102,Delivered,02:23:26,24
1103,1103,Delivered,04:10:35,16
1104,1104,Delivered,07:28:34,22
1105,1105,Delivered,11:27:53,32
1106,1106,Delivered,09:23:28,16
1107,1107,Delivered,12:20:58,16
1108,1108,Delivered,09:27:15,24
1109,1109,Delivered,08:36:14,33
1110,1110,Delivered,04:51:01,30
1111,1111,Delivered,06:45:36,8
1112,1112,Not Delivered,09:56:52,6
1113,1113,Delivered,08:22:42,30
1114,1114,Delivered,07:05:10,25
1115,1115,Delivered,09:58:01,16
1116,1116,Delivered,03:25:54,31
1117,1117,Delivered,10:38:26,33
1118,1118,Delivered,03:19:17,22
1119,1119,Delivered,12:37:27,33
1120,1120,Delivered,04:06:53,20
1121,1121,Delivered,08:52:41,9
1122,1122,Delivered,03:42:05,17
1123,1123,Delivered,04:47:15,26
1124,1124,Not Delivered,06:25:40,26
1125,1125,Delivered,12:14:46,16
1126,1126,Delivered,03:18:55,18
1127,1127,Delivered,01:42:17,18
1128,1128,Delivered,09:07:34,29
1129,1129,Delivered,01:56:06,25
1130,1130,Delivered,04:17:22,30
1131,1131,Delivered,04:36:59,8
1132,1132,Delivered,07:27:01,4
1133,1133,Delivered,12:49:42,10
1134,1134,Delivered,12:01:10,8
1135,1135,Delivered,10:43:04,17
1136,1136,Delivered,11:32:16,18
1137,1137,Delivered,09:36:52,23
1138,1138,Delivered,06:12:42,2
1139,1139,Delivered,05:27:32,18
1140,1140,Delivered,03:15:43,34
1141,1141,Delivered,00:37:02,18
1142,1142,Delivered,12:05:52,2
1143,1143,Delivered,04:41:22,15
1144,1144,Delivered,00:06:10,30
1145,1145,Delivered,11:27:18,6
1146,1146,Delivered,03:35:59,31
1147,1147,Delivered,02:27:12,14
1148,1148,Delivered,04:18:38,10
1149,1149,Delivered,11:02:13,34
1150,1150,Delivered,08:39:52,23
1151,1151,Delivered,04:27:19,24
1152,1152,Delivered,08:50:32,21
1153,1153,Delivered,04:27:35,27
1154,1154,Delivered,01:37:22,19
1155,1155,Delivered,06:42:17,33
1156,1156,Delivered,12:00:44,15
1157,1157,Delivered,12:10:30,18
1158,1158,Delivered,10:38:51,18
1159,1159,Delivered,11:18:14,19
1160,1160,Delivered,07:20:39,6
1161,1161,Delivered,10:49:14,11
1162,1162,Delivered,03:24:42,24
1163,1163,Delivered,07:44:04,20
1164,1164,Delivered,08:59:56,29
1165,1165,Delivered,12:15:28,23
1166,1166,Delivered,07:08:10,25
1167,1167,Delivered,04:52:18,6
1168,1168,Delivered,08:30:04,29
1169,1169,Delivered,01:17:24,3
1170,1170,Delivered,04:42:26,31
1171,1171,Delivered,06:48:05,24
1172,1172,Delivered,12:56:27,27
1173,1173,Delivered,07:22:39,1
1174,1174,Delivered,04:11:58,26
1175,1175,Delivered,11:25:54,34
1176,1176,Delivered,06:07:47,21
1177,1177,Delivered,07:21:49,21
1178,1178,Not Delivered,04:51:30,18
1179,1179,Delivered,06:20:48,17
1180,1180,Delivered,03:17:24,26
1181,1181,Delivered,02:54:26,3
1182,1182,Delivered,00:38:56,10
1183,1183,Delivered,11:31:08,28
1184,1184,Delivered,03:07:07,11
1185,1185,Delivered,01:42:45,2
1186,1186,Delivered,12:44:00,30
1187,1187,Delivered,10:13:19,13
1188,1188,Delivered,02:26:42,11
1189,1189,Delivered,03:11:06,21
1190,1190,Delivered,08:54:53,28
1191,1191,Delivered,07:49:42,30
1192,1192,Not Delivered,06:52:25,11
1193,1193,Not Delivered,02:36:44,4
1194,1194,Delivered,05:23:18,13
1195,1195,Delivered,01:26:16,20
1196,1196,Delivered,10:40:11,13
1197,1197,Delivered,04:53:52,30
1198,1198,Delivered,00:18:52,2
1199,1199,Delivered,05:46:15,24
1200,1200,Delivered,07:21:24,34
1201,1201,Delivered,11:25:42,33
1202,1202,Delivered,06:59:19,29
1203,1203,Delivered,00:53:14,16
1204,1204,Delivered,01:31:01,19
1205,1205,Delivered,06:16:20,15
1206,1206,Delivered,08:00:55,10
1207,1207,Delivered,09:46:47,11
1208,1208,Delivered,06:21:12,23
1209,1209,Delivered,05:13:56,2
1210,1210,Delivered,06:49:37,11
1211,1211,Delivered,10:53:10,3
1212,1212,Delivered,06:49:44,18
1213,1213,Delivered,06:26:01,22
1214,1214,Delivered,10:55:11,19
1215,1215,Delivered,09:10:58,15
1216,1216,Delivered,12:03:06,19
1217,1217,Delivered,10:05:44,20
1218,1218,Delivered,05:22:18,29
1219,1219,Delivered,10:06:23,5
1220,1220,Delivered,00:27:17,9
1221,1221,Not Delivered,04:16:36,19
1222,1222,Delivered,06:43:33,30
1223,1223,Delivered,06:18:09,28
1224,1224,Delivered,09:34:53,22
1225,1225,Delivered,01:45:46,2
1226,1226,Delivered,02:10:43,22
1227,1227,Delivered,02:50:31,19
1228,1228,Delivered,10:28:08,29
1229,1229,Delivered,09:19:46,24
1230,1230,Delivered,07:31:34,22
1231,1231,Delivered,00:51:48,16
1232,1232,Delivered,01:30:00,13
1233,1233,Delivered,01:20:13,31
1234,1234,Delivered,06:22:49,14
1235,1235,Delivered,03:39:06,24
1236,1236,Delivered,10:32:31,7
1237,1237,Delivered,04:07:36,29
1238,1238,Not Delivered,06:12:03,25
1239,1239,Delivered,12:50:15,12
1240,1240,Delivered,12:11:51,16
1241,1241,Not Delivered,01:40:08,11
1242,1242,Delivered,00:32:21,1
1243,1243,Delivered,00:15:01,31
1244,1244,Delivered,03:48:00,22
1245,1245,Delivered,02:52:54,3
1246,1246,Delivered,04:51:05,3
1247,1247,Delivered,09:48:53,27
1248,1248,Delivered,12:34:40,19
1249,1249,Delivered,03:07:12,24
1250,1250,Not Delivered,03:04:56,31
1251,1251,Delivered,07:24:31,5
1252,1252,Delivered,09:44:38,32
1253,1253,Delivered,00:59:20,5
1254,1254,Delivered,06:53:40,28
1255,1255,Delivered,05:51:05,27
1256,1256,Delivered,08:34:44,31
1257,1257,Delivered,05:18:39,29
1258,1258,Delivered,10:37:50,20
1259,1259,Delivered,01:42:38,20
1260,1260,Delivered,11:32:06,18
1261,1261,Delivered,03:48:44,6
1262,1262,Not Delivered,06:27:15,4
1263,1263,Delivered,10:45:28,19
1264,1264,Delivered,10:07:32,32
1265,1265,Delivered,04:17:19,4
1266,1266,Delivered,00:30:05,27
1267,1267,Not Delivered,11:58:57,1
1268,1268,Delivered,00:35:31,29
1269,1269,Delivered,07:31:54,29
1270,1270,Delivered,01:17:37,20
1271,1271,Not Delivered,00:51:23,13
1272,1272,Not Delivered,07:48:03,5
1273,1273,Delivered,08:55:13,29
1274,1274,Delivered,05:22:12,31
1275,1275,Delivered,07:38:14,26
1276,1276,Delivered,11:55:48,32
1277,1277,Delivered,05:05:57,4
1278,1278,Delivered,03:36:34,7
1279,1279,Delivered,10:52:01,10
1280,1280,Delivered,12:14:53,16
1281,1281,Delivered,06:50:16,14
1282,1282,Delivered,10:45:41,15
1283,1283,Delivered,10:07:53,31
1284,1284,Delivered,11:21:06,1
1285,1285,Delivered,08:37:22,30
1286,1286,Delivered,04:41:09,1
1287,1287,Delivered,12:27:04,2
1288,1288,Delivered,06:43:12,11
1289,1289,Delivered,01:18:41,8
1290,1290,Delivered,06:59:38,3
1291,1291,Delivered,02:06:00,4
1292,1292,Delivered,07:59:38,8
1293,1293,Delivered,08:43:21,16
1294,1294,Delivered,00:25:51,3
1295,1295,Delivered,02:03:42,2
1296,1296,Delivered,03:45:59,9
1297,1297,Not Delivered,02:59:08,23
1298,1298,Delivered,07:31:04,14
1299,1299,Delivered,01:12:14,23
1300,1300,Delivered,03:39:22,4
1301,1301,Delivered,00:19:07,11
1302,1302,Delivered,10:55:00,4
1303,1303,Delivered,06:06:48,31
1304,1304,Delivered,05:10:39,5
1305,1305,Delivered,05:56:12,1
1306,1306,Delivered,12:07:20,12
1307,1307,Delivered,02:01:32,13
1308,1308,Delivered,00:21:28,33
1309,1309,Delivered,12:35:19,13
1310,1310,Delivered,09:59:09,7
1311,1311,Delivered,12:06:54,15
1312,1312,Delivered,04:29:21,28
1313,1313,Delivered,00:59:29,31
1314,1314,Delivered,06:50:48,34
1315,1315,Delivered,12:04:36,20
1316,1316,Not Delivered,05:12:42,11
1317,1317,Not Delivered,00:14:23,17
1318,1318,Delivered,03:24:27,22
1319,1319,Delivered,00:20:12,30
1320,1320,Delivered,01:41:26,23
1321,1321,Delivered,02:47:46,17
1322,1322,Delivered,03:01:19,25
1323,1323,Delivered,01:44:38,31
1324,1324,Delivered,07:31:07,12
1325,1325,Delivered,06:45:58,5
1326,1326,Delivered,07:26:36,22
1327,1327,Delivered,11:42:41,3
1328,1328,Delivered,07:35:49,24
1329,1329,Delivered,01:37:37,28
1330,1330,Delivered,02:07:48,2
1331,1331,Delivered,11:30:41,7
1332,1332,Delivered,05:09:18,34
1333,1333,Delivered,05:38:46,2
1334,1334,Delivered,05:24:15,11
1335,1335,Delivered,12:31:24,27
1336,1336,Delivered,08:19:21,1
1337,1337,Delivered,12:14:57,27
1338,1338,Delivered,06:17:32,16
1339,1339,Delivered,00:07:59,5
1340,1340,Delivered,03:07:31,5
1341,1341,Delivered,09:09:45,33
1342,1342,Delivered,05:09:38,5
1343,1343,Delivered,02:26:18,13
1344,1344,Delivered,10:47:23,22
1345,1345,Delivered,07:41:10,22
1346,1346,Delivered,10:44:17,20
1347,1347,Delivered,10:15:16,12
1348,1348,Delivered,08:22:10,16
1349,1349,Delivered,00:10:02,28
1350,1350,Delivered,09:14:36,14
1351,1351,Delivered,11:39:18,7
1352,1352,Delivered,09:20:57,13
1353,1353,Delivered,02:14:40,22
1354,1354,Delivered,11:44:36,33
1355,1355,Delivered,01:16:22,3
1356,1356,Delivered,12:41:35,25
1357,1357,Delivered,07:25:39,6
1358,1358,Not Delivered,02:04:45,29
1359,1359,Delivered,07:25:18,3
1360,1360,Delivered,10:38:09,24
1361,1361,Delivered,04:24:00,8
1362,1362,Delivered,06:56:23,18
1363,1363,Delivered,09:50:28,8
1364,1364,Delivered,08:28:46,24
1365,1365,Delivered,05:13:02,30
1366,1366,Delivered,07:25:01,25
1367,1367,Delivered,09:48:10,12
1368,1368,Delivered,00:06:39,24
1369,1369,Not Delivered,03:41:18,30
1370,1370,Delivered,12:54:55,5
1371,1371,Delivered,05:43:55,8
1372,1372,Delivered,10:22:55,1
1373,1373,Delivered,10:31:29,24
1374,1374,Delivered,02:57:19,20
1375,1375,Delivered,08:55:13,7
1376,1376,Delivered,10:43:02,28
1377,1377,Delivered,08:58:09,23
1378,1378,Delivered,10:32:02,14
1379,1379,Delivered,05:59:15,29
1380,1380,Delivered,00:26:35,33
1381,1381,Delivered,01:40:07,22
1382,1382,Delivered,08:19:38,16
1383,1383,Delivered,06:07:24,1
1384,1384,Delivered,07:24:39,25
1385,1385,Delivered,08:27:15,24
1386,1386,Delivered,01:26:05,16
1387,1387,Delivered,11:56:51,5
1388,1388,Not Delivered,08:35:03,30
1389,1389,Delivered,02:54:17,17
1390,1390,Delivered,05:35:54,13
1391,1391,Delivered,02:03:40,31
1392,1392,Delivered,03:27:11,19
1393,1393,Delivered,01:46:13,9
1394,1394,Delivered,04:19:32,30
1395,1395,Delivered,02:35:07,3
1396,1396,Delivered,02:18:04,9
1397,1397,Delivered,04:49:57,19
1398,1398,Delivered,02:33:58,24
1399,1399,Delivered,00:28:57,16
1400,1400,Delivered,05:32:59,8
1401,1401,Delivered,06:22:18,28
1402,1402,Not Delivered,07:00:28,28
1403,1403,Delivered,03:43:15,31
1404,1404,Delivered,09:19:39,15
1405,1405,Delivered,11:52:09,18
1406,1406,Delivered,08:29:11,28
1407,1407,Delivered,09:49:05,11
1408,1408,Delivered,10:30:19,15
1409,1409,Delivered,09:15:00,5
1410,1410,Delivered,10:00:08,5
1411,1411,Delivered,01:01:54,22
1412,1412,Delivered,11:53:37,24
1413,1413,Delivered,02:03:04,29
1414,1414,Delivered,02:39:29,17
1415,1415,Delivered,02:04:34,22
1416,1416,Delivered,08:53:27,26
1417,1417,Delivered,11:52:31,29
1418,1418,Delivered,07:14:04,22
1419,1419,Delivered,03:44:04,28
1420,1420,Delivered,00:07:56,12
1421,1421,Delivered,06:34:34,3
1422,1422,Delivered,07:27:37,24
1423,1423,Delivered,12:21:03,7
1424,1424,Delivered,03:17:10,24
1425,1425,Delivered,03:51:49,21
1426,1426,Delivered,11:31:44,11
1427,1427,Delivered,07:38:03,8
1428,1428,Delivered,12:34:41,17
1429,1429,Delivered,12:22:31,6
1430,1430,Delivered,07:05:34,8
