order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
415,25,285,Chole Bhature,2024-05-15,23:53:56,Completed,293
416,10,319,Mutton Rogan Josh,2024-05-16,23:53:49,Completed,187
417,7,701,Egg Curry,2024-05-17,23:54:58,Completed,380
418,32,785,Paneer Lababdar,2024-05-18,23:58:06,Completed,429
419,12,555,Egg Curry,2024-05-19,23:59:37,Completed,434
420,24,223,Mutton Rogan Josh,2024-05-20,23:52:04,Completed,600
421,25,669,Chicken Shawarma,2024-05-21,23:50:01,Completed,224
422,2,784,Prawn Masala,2024-05-22,23:51:04,Completed,512
423,22,460,Chicken Shawarma,2024-05-23,23:52:44,Completed,273
424,14,756,Chicken Biryani,2024-05-24,23:58:17,Completed,541
425,29,784,Burger,2024-05-25,23:55:31,Completed,309
426,27,766,Chicken Biryani,2024-05-26,23:51:01,Completed,500
427,23,100,Mutton Rogan Josh,2024-05-27,23:57:49,Completed,299
428,16,201,Chicken Shawarma,2024-05-28,23:52:43,Completed,377
429,14,251,Chicken Biryani,2024-05-29,23:56:49,Completed,509
430,1,54,Mutton Rogan Josh,2024-05-30,23:50:43,Completed,328
431,19,797,Chicken Shawarma,2024-05-31,23:53:10,Completed,284
432,27,465,Mutton Rogan Josh,2024-06-01,23:58:55,Completed,214
433,27,141,Prawn Masala,2024-06-02,23:54:43,Completed,596
434,33,241,Paneer Butter Masala,2024-06-03,23:56:44,Completed,535
435,31,784,Samosa,2024-06-04,23:59:05,Completed,158
436,24,86,Samosa,2024-06-05,23:54:21,Completed,256
437,8,730,Paneer Lababdar,2024-06-06,23:58:51,Completed,421
438,23,448,Egg Curry,2024-06-07,23:50:45,Completed,205
439,24,473,Mutton Rogan Josh,2024-06-08,23:51:38,Completed,355
440,4,32,Paneer Lababdar,2024-06-09,23:50:39,Completed,310
441,5,686,Samosa,2024-06-10,23:59:28,Completed,257
442,5,623,Samosa,2024-06-11,23:55:44,Completed,222
443,32,400,Chicken Shawarma,2024-06-12,23:55:27,Completed,294
444,22,717,Egg Curry,2024-06-13,23:57:30,Completed,556
445,5,706,Chole Bhature,2024-06-14,23:50:50,Completed,432
446,30,188,Paneer Lababdar,2024-06-15,23:58:47,Completed,365
447,7,269,Mutton Rogan Josh,2024-06-16,23:55:27,Completed,153
448,14,795,Burger,2024-06-17,23:57:36,Completed,311
449,13,364,Paneer Butter Masala,2024-06-18,23:56:40,Completed,194
450,33,590,Mutton Rogan Josh,2024-06-19,23:57:40,Completed,439
451,7,560,Mutton Biryani,2024-06-20,23:58:50,Completed,409
452,10,593,Burger,2024-06-21,23:58:29,Completed,322
453,5,311,Chole Bhature,2024-06-22,23:55:39,Completed,467
454,15,105,Paneer Butter Masala,2024-06-23,23:57:55,Completed,424
455,26,213,Chicken Shawarma,2024-06-24,23:57:26,Completed,516
456,9,87,Prawn Masala,2024-06-25,23:54:47,Completed,166
457,32,269,Chole Bhature,2024-06-26,23:54:01,Completed,509
458,14,375,Pasta Alfredo,2024-06-27,23:58:04,Completed,190
459,3,751,Paneer Butter Masala,2024-06-28,23:58:04,Completed,378
460,20,142,Mutton Rogan Josh,2024-06-29,23:58:58,Completed,540
461,23,521,Burger,2024-06-30,23:54:16,Completed,501
462,20,394,Samosa,2024-07-01,23:50:30,Completed,159
463,2,194,Paneer Butter Masala,2024-07-02,23:53:13,Completed,405
464,18,93,Chicken Shawarma,2024-07-03,23:52:58,Completed,247
465,23,365,Chicken Shawarma,2024-07-04,23:51:44,Completed,340
466,4,602,Burger,2024-07-05,23:58:31,Completed,431
467,14,564,Paneer Lababdar,2024-07-06,23:54:20,Completed,320
468,32,197,Mutton Biryani,2024-07-07,23:59:43,Completed,463
469,1,429,Egg Curry,2024-07-08,23:57:50,Completed,560
470,30,632,Paneer Butter Masala,2024-07-09,23:56:49,Completed,591
471,28,654,Chole Bhature,2024-07-10,23:57:02,Completed,256
472,12,275,Chicken Shawarma,2024-07-11,23:59:24,Completed,216
473,3,162,Masala Dosa,2024-07-12,23:58:48,Completed,600
474,26,526,Chicken Biryani,2024-07-13,23:55:58,Completed,392
475,12,488,Burger,2024-07-14,23:54:54,Completed,347
476,24,604,Chicken Biryani,2024-07-15,23:57:01,Completed,252
477,23,699,Chole Bhature,2024-07-16,23:54:06,Completed,357
478,33,317,Pasta Alfredo,2024-07-17,23:57:40,Completed,405
479,3,40,Mutton Rogan Josh,2024-07-18,23:50:21,Completed,216
480,27,792,Egg Curry,2024-07-19,23:53:35,Completed,508
481,4,659,Chole Bhature,2024-07-20,23:55:10,Completed,422
482,27,554,Samosa,2024-07-21,23:58:50,Completed,297
483,19,389,Paneer Lababdar,2024-07-22,23:51:07,Completed,258
484,28,129,Paneer Lababdar,2024-07-23,23:52:04,Completed,552
485,5,127,Mutton Biryani,2024-07-24,23:58:53,Completed,582
486,33,214,Mutton Biryani,2024-07-25,23:50:07,Completed,197
487,33,788,Chole Bhature,2024-07-26,23:58:03,Completed,395
488,14,4,Prawn Masala,2024-07-27,23:52:36,Completed,339
489,25,794,Chole Bhature,2024-07-28,23:51:29,Completed,223
490,19,389,Paneer Butter Masala,2024-07-29,23:50:33,Completed,552
491,15,113,Chicken Biryani,2024-07-30,23:50:42,Completed,216
492,6,470,Egg Curry,2024-07-31,23:59:45,Completed,181
493,24,414,Mutton Rogan Josh,2024-08-01,23:53:55,Completed,259
494,7,52,Prawn Masala,2024-08-02,23:58:39,Completed,501
495,4,718,Prawn Masala,2024-08-03,23:59:46,Completed,336
496,31,613,Egg Curry,2024-08-04,23:50:14,Completed,490
497,28,516,Paneer Lababdar,2024-08-05,23:50:58,Completed,453
498,22,710,Prawn Masala,2024-08-06,23:58:49,Completed,448
499,26,308,Mutton Biryani,2024-08-07,23:54:05,Completed,410
500,22,433,Samosa,2024-08-08,23:55:39,Completed,345
501,15,494,Burger,2024-08-09,23:59:14,Completed,199
502,28,771,Egg Curry,2024-08-10,23:55:58,Completed,277
503,10,564,Chole Bhature,2024-08-11,23:52:46,Completed,481
504,25,564,Paneer Lababdar,2024-08-12,23:59:31,Completed,218
505,24,508,Chole Bhature,2024-08-13,23:51:51,Completed,337
506,32,715,Samosa,2024-08-14,23:58:19,Completed,208
507,25,4,Mutton Biryani,2024-08-15,23:51:39,Completed,370
508,19,316,Samosa,2024-08-16,23:52:32,Completed,217
509,13,113,Egg Curry,2024-08-17,23:57:19,Completed,256
510,21,670,Paneer Butter Masala,2024-08-18,23:53:43,Completed,221
511,31,343,Paneer Butter Masala,2024-08-19,23:51:59,Completed,350
512,17,108,Pasta Alfredo,2024-08-20,23:56:35,Completed,325
513,22,294,Egg Curry,2024-08-21,23:59:22,Completed,355
514,10,627,Mutton Biryani,2024-08-22,23:55:47,Completed,347
515,19,18,Mutton Rogan Josh,2024-08-23,23:51:54,Completed,461
516,22,366,Chole Bhature,2024-08-24,23:56:25,Completed,473
517,2,315,Chicken Shawarma,2024-08-25,23:58:59,Completed,423
518,4,462,Paneer Lababdar,2024-08-26,23:50:57,Completed,275
519,8,330,Mutton Rogan Josh,2024-08-27,23:59:25,Completed,545
520,7,88,Chicken Biryani,2024-08-28,23:55:09,Completed,332
521,32,491,Chicken Shawarma,2024-08-29,23:52:45,Completed,492
522,15,216,Pasta Alfredo,2024-08-30,23:54:15,Completed,551
523,17,380,Egg Curry,2024-08-31,23:55:42,Completed,199
524,19,491,Paneer Lababdar,2024-09-01,23:59:04,Completed,599
525,20,548,Burger,2024-09-02,23:51:23,Completed,458
526,17,429,Mutton Biryani,2024-09-03,23:53:48,Completed,160
527,26,111,Masala Dosa,2024-09-04,23:58:01,Completed,480
528,22,24,Prawn Masala,2024-09-05,23:55:53,Completed,338
529,3,338,Chicken Biryani,2024-09-06,23:56:11,Completed,398
530,18,572,Prawn Masala,2024-09-07,23:59:04,Completed,430
531,33,766,Egg Curry,2024-09-08,23:52:03,Completed,514
532,7,334,Egg Curry,2024-09-09,23:51:18,Completed,268
533,16,730,Prawn Masala,2024-09-10,23:51:01,Completed,277
534,28,604,Mutton Biryani,2024-09-11,23:53:02,Completed,502
535,7,101,Chicken Biryani,2024-09-12,23:50:02,Completed,282
536,15,426,Chole Bhature,2024-09-13,23:55:36,Completed,171
537,17,759,Chole Bhature,2024-09-14,23:57:24,Completed,207
538,2,203,Pasta Alfredo,2024-09-15,23:50:29,Completed,586
539,21,354,Egg Curry,2024-09-16,23:50:07,Completed,439
540,8,16,Chicken Biryani,2024-09-17,23:56:16,Completed,222
541,6,54,Burger,2024-09-18,23:51:01,Completed,258
542,23,756,Samosa,2024-09-19,23:59:17,Completed,514
543,6,774,Mutton Rogan Josh,2024-09-20,23:51:10,Completed,232
544,26,698,Burger,2024-09-21,23:59:50,Completed,529
545,29,410,Pasta Alfredo,2024-09-22,23:59:41,Completed,569
546,12,565,Mutton Rogan Josh,2024-09-23,23:53:44,Completed,392
547,28,638,Masala Dosa,2024-09-24,23:59:31,Completed,531
548,9,583,Burger,2024-09-25,23:59:14,Completed,309
549,32,176,Chicken Biryani,2024-09-26,23:58:39,Completed,222
550,8,15,Paneer Lababdar,2024-09-27,23:52:28,Completed,340
551,24,492,Paneer Lababdar,2024-09-28,23:55:01,Completed,344
552,26,270,Chicken Biryani,2024-09-29,23:55:33,Completed,314
553,15,424,Pasta Alfredo,2024-09-30,23:57:47,Completed,336
554,2,433,Paneer Lababdar,2024-10-01,23:59:06,Completed,489
555,1,88,Egg Curry,2024-10-02,23:57:33,Completed,498
556,27,75,Pasta Alfredo,2024-10-03,23:56:43,Completed,540
557,9,397,Samosa,2024-10-04,23:52:30,Completed,436
558,2,742,Egg Curry,2024-10-05,23:58:00,Completed,442
559,32,208,Burger,2024-10-06,23:55:25,Completed,314
560,1,722,Burger,2024-10-07,23:52:55,Completed,166
561,1,463,Chicken Biryani,2024-10-08,23:56:26,Completed,597
562,16,9,Paneer Butter Masala,2024-10-09,23:58:19,Completed,320
563,7,602,Prawn Masala,2024-10-10,23:55:45,Completed,183
564,32,1,Paneer Lababdar,2024-10-11,23:51:45,Completed,189
565,33,298,Mutton Rogan Josh,2024-10-12,23:51:51,Completed,545
566,29,18,Chicken Shawarma,2024-10-13,23:59:53,Completed,174
567,11,286,Masala Dosa,2024-10-14,23:54:41,Completed,459
568,5,188,Chicken Biryani,2024-10-15,23:51:40,Completed,499
569,10,63,Mutton Biryani,2024-10-16,23:58:04,Completed,239
570,29,419,Samosa,2024-10-17,23:51:37,Completed,317
571,18,551,Chicken Biryani,2024-10-18,23:57:34,Completed,320
572,16,14,Chicken Shawarma,2024-10-19,23:56:08,Completed,307
573,2,462,Prawn Masala,2024-10-20,23:51:47,Completed,238
574,1,108,Burger,2024-10-21,23:55:09,Completed,214
575,32,422,Paneer Lababdar,2024-10-22,23:54:54,Completed,600
576,6,506,Chole Bhature,2024-10-23,23:51:14,Completed,155
577,14,4,Egg Curry,2024-10-24,23:58:57,Completed,374
578,12,28,Burger,2024-10-25,23:56:49,Completed,577
579,14,349,Samosa,2024-10-26,23:52:25,Completed,556
580,25,61,Mutton Biryani,2024-10-27,23:59:21,Completed,449
581,24,752,Burger,2024-10-28,23:56:39,Completed,477
582,33,204,Masala Dosa,2024-10-29,23:50:17,Completed,548
583,33,470,Chole Bhature,2024-10-30,23:53:05,Completed,425
584,7,472,Chole Bhature,2024-10-31,23:53:51,Completed,439
585,4,483,Mutton Biryani,2024-11-01,23:55:54,Completed,561
586,20,17,Chicken Biryani,2024-11-02,23:54:54,Completed,158
587,13,787,Pasta Alfredo,2024-11-03,23:52:06,Completed,563
588,3,331,Chicken Biryani,2024-11-04,23:55:45,Completed,196
589,5,686,Paneer Butter Masala,2024-11-05,23:56:42,Completed,313
590,9,345,Chicken Shawarma,2024-11-06,23:52:36,Completed,286
591,1,106,Mutton Rogan Josh,2024-11-07,23:57:25,Completed,452
592,2,364,Paneer Butter Masala,2024-11-08,23:51:00,Completed,429
593,25,585,Pasta Alfredo,2024-11-09,23:55:47,Completed,184
594,17,373,Mutton Rogan Josh,2024-11-10,23:54:50,Completed,445
595,19,698,Paneer Lababdar,2024-11-11,23:52:23,Completed,334
596,11,369,Chole Bhature,2024-11-12,23:56:47,Completed,586
597,13,104,Paneer Lababdar,2024-11-13,23:54:57,Completed,215
598,25,170,Chicken Shawarma,2024-11-14,23:54:11,Completed,243
599,17,632,Mutton Rogan Josh,2024-11-15,23:55:11,Completed,416
600,20,645,Samosa,2024-11-16,23:58:44,Completed,205
601,2,364,Chicken Biryani,2024-11-17,23:54:16,Completed,508
602,21,696,Chicken Shawarma,2024-11-18,23:56:26,Completed,499
603,7,686,Mutton Rogan Josh,2024-11-19,23:53:44,Completed,196
604,30,92,Burger,2024-11-20,23:53:35,Completed,490
605,2,319,Egg Curry,2024-11-21,23:53:42,Completed,370
606,33,257,Samosa,2024-11-22,23:57:40,Completed,377
607,5,341,Pasta Alfredo,2024-11-23,23:57:59,Completed,504
608,23,343,Mutton Biryani,2024-11-24,23:54:30,Completed,359
609,29,798,Chole Bhature,2024-11-25,23:52:09,Completed,547
610,2,253,Paneer Butter Masala,2024-11-26,23:50:26,Completed,273
611,23,680,Burger,2024-11-27,23:50:26,Completed,569
612,17,556,Chicken Shawarma,2024-11-28,23:50:40,Completed,348
613,24,760,Chole Bhature,2024-11-29,23:53:16,Completed,582
614,24,249,Chole Bhature,2024-11-30,23:52:37,Completed,234
615,31,759,Chicken Shawarma,2024-12-01,23:54:18,Completed,268
616,26,17,Prawn Masala,2024-12-02,23:59:48,Completed,464
617,15,122,Chicken Biryani,2024-12-03,23:54:54,Completed,495
618,22,69,Mutton Rogan Josh,2024-12-04,23:57:39,Completed,226
619,12,590,Paneer Butter Masala,2024-12-05,23:50:04,Completed,328
620,30,293,Masala Dosa,2024-12-06,23:52:26,Completed,587
621,6,568,Chicken Biryani,2024-12-07,23:55:20,Completed,550
622,6,184,Burger,2024-12-08,23:56:26,Completed,502
623,19,740,Paneer Lababdar,2024-12-09,23:54:56,Completed,395
624,1,142,Samosa,2024-12-10,23:53:28,Completed,249
625,17,451,Burger,2024-12-11,23:52:09,Completed,393
626,22,384,Chicken Shawarma,2024-12-12,23:53:17,Completed,258
627,11,748,Paneer Lababdar,2024-12-13,23:57:44,Completed,454
628,9,520,Chicken Shawarma,2024-12-14,23:56:45,Completed,186
629,13,492,Samosa,2024-12-15,23:57:36,Completed,364
630,10,438,Samosa,2024-12-16,23:54:02,Completed,547
631,1,127,Chicken Shawarma,2024-12-17,23:54:29,Completed,166
632,8,55,Samosa,2024-12-18,23:51:00,Completed,354
633,16,547,Paneer Lababdar,2024-12-19,23:59:42,Completed,255
634,18,666,Mutton Biryani,2024-12-20,23:59:59,Completed,481
635,32,520,Pasta Alfredo,2024-12-21,23:56:24,Completed,279
636,19,712,Chole Bhature,2024-12-22,23:55:41,Completed,530
637,22,724,Egg Curry,2024-12-23,23:58:20,Completed,417
638,2,603,Mutton Biryani,2024-12-24,23:55:07,Completed,567
639,13,316,Burger,2024-12-25,23:53:19,Completed,515
640,6,32,Mutton Biryani,2024-12-26,23:54:28,Completed,440
641,13,633,Prawn Masala,2024-12-27,23:51:04,Completed,267
642,8,704,Pasta Alfredo,2024-12-28,23:56:12,Completed,480
643,23,425,Chicken Biryani,2024-12-29,23:53:42,Completed,397
644,11,550,Mutton Biryani,2024-12-30,23:51:52,Completed,407
645,18,447,Chicken Biryani,2024-12-31,23:50:29,Completed,315
646,31,527,Prawn Masala,2025-01-01,23:50:38,Completed,574
647,3,285,Mutton Rogan Josh,2025-01-02,23:54:31,Completed,365
648,1,388,Mutton Rogan Josh,2025-01-03,23:53:12,Completed,304
649,19,593,Egg Curry,2025-01-04,23:56:11,Completed,400
650,24,221,Pasta Alfredo,2025-01-05,23:52:48,Completed,599
651,30,288,Chicken Shawarma,2025-01-06,23:52:17,Completed,402
652,24,337,Masala Dosa,2025-01-07,23:55:55,Completed,455
653,9,473,Mutton Rogan Josh,2025-01-08,23:54:49,Completed,168
654,28,706,Egg Curry,2025-01-09,23:50:37,Completed,510
655,8,520,Chicken Biryani,2025-01-10,23:56:22,Completed,562
656,5,108,Pasta Alfredo,2025-01-11,23:50:37,Completed,392
657,3,10,Pasta Alfredo,2025-01-12,23:50:54,Completed,413
658,33,355,Egg Curry,2025-01-13,23:58:05,Completed,310
659,13,397,Samosa,2025-01-14,23:54:42,Completed,584
660,28,353,Chole Bhature,2025-01-15,23:58:31,Completed,529
661,11,753,Masala Dosa,2025-01-16,23:59:40,Completed,302
662,7,503,Mutton Biryani,2025-01-17,23:56:57,Completed,339
663,25,240,Egg Curry,2025-01-18,23:53:27,Completed,497
664,4,544,Chicken Shawarma,2025-01-19,23:53:52,Completed,196
665,13,139,Samosa,2025-01-20,23:52:24,Completed,283
666,18,442,Chicken Biryani,2025-01-21,23:54:30,Completed,240
667,30,230,Pasta Alfredo,2025-01-22,23:57:31,Completed,218
668,28,730,Prawn Masala,2025-01-23,23:55:22,Completed,201
669,7,403,Chole Bhature,2025-01-24,23:58:55,Completed,568
670,26,198,Chicken Shawarma,2025-01-25,23:59:07,Completed,316
671,3,141,Pasta Alfredo,2025-01-26,23:53:56,Completed,356
672,17,374,Paneer Butter Masala,2025-01-27,23:50:01,Completed,230
673,24,741,Mutton Biryani,2025-01-28,23:52:09,Completed,162
674,17,164,Chicken Biryani,2025-01-29,23:57:23,Completed,333
675,21,48,Paneer Butter Masala,2025-01-30,23:53:34,Completed,239
676,32,340,Samosa,2025-01-31,23:57:22,Completed,535
677,17,119,Paneer Lababdar,2025-02-01,23:53:04,Completed,358
678,32,606,Egg Curry,2025-02-02,23:59:07,Completed,524
679,2,60,Burger,2025-02-03,23:55:25,Completed,568
680,1,786,Prawn Masala,2025-02-04,23:53:54,Completed,563
681,12,666,Burger,2025-02-05,23:50:14,Completed,407
682,25,485,Chicken Biryani,2025-02-06,23:57:08,Completed,281
683,33,478,Mutton Rogan Josh,2025-02-07,23:56:52,Completed,416
684,13,374,Masala Dosa,2025-02-08,23:52:48,Completed,452
685,17,247,Samosa,2025-02-09,23:51:58,Completed,317
686,30,144,Chicken Shawarma,2025-02-10,23:51:52,Completed,206
687,3,371,Egg Curry,2025-02-11,23:51:27,Completed,472
688,2,426,Egg Curry,2025-02-12,23:59:30,Completed,384
689,32,216,Samosa,2025-02-13,23:52:25,Completed,599
690,28,513,Egg Curry,2025-02-14,23:56:37,Completed,567
691,4,385,Samosa,2025-02-15,23:57:39,Completed,517
692,15,660,Paneer Butter Masala,2025-02-16,23:52:07,Completed,286
693,20,317,Mutton Rogan Josh,2025-02-17,23:59:04,Completed,226
694,15,745,Samosa,2025-02-18,23:55:10,Completed,553
695,21,40,Paneer Butter Masala,2025-02-19,23:59:46,Completed,488
696,5,260,Masala Dosa,2025-02-20,23:51:36,Completed,316
697,8,4,Samosa,2025-02-21,23:56:19,Completed,467
698,5,617,Mutton Biryani,2025-02-22,23:52:48,Completed,435
699,1,769,Chicken Biryani,2025-02-23,23:51:21,Completed,370
700,19,715,Masala Dosa,2025-02-24,23:52:35,Completed,176
701,3,616,Egg Curry,2025-02-25,23:50:35,Completed,599
702,21,448,Paneer Lababdar,2025-02-26,23:59:25,Completed,174
703,26,409,Paneer Lababdar,2025-02-27,23:50:17,Completed,437
704,19,777,Chicken Shawarma,2025-02-28,23:59:20,Completed,585
705,18,53,Chicken Biryani,2025-03-01,23:54:01,Completed,197
706,19,200,Chole Bhature,2025-03-02,23:52:30,Completed,169
707,13,47,Prawn Masala,2025-03-03,23:53:52,Completed,348
708,27,69,Mutton Biryani,2025-03-04,23:53:07,Completed,376
709,9,332,Chicken Biryani,2025-03-05,23:57:50,Completed,527
710,17,336,Paneer Lababdar,2025-03-06,23:58:30,Completed,280
711,9,242,Chole Bhature,2025-03-07,23:59:43,Completed,362
712,24,749,Masala Dosa,2025-03-08,23:51:43,Completed,444
713,29,526,Masala Dosa,2025-03-09,23:57:43,Completed,368
714,25,229,Prawn Masala,2025-03-10,23:58:21,Completed,550
715,7,234,Mutton Rogan Josh,2025-03-11,23:55:15,Completed,560
716,24,116,Samosa,2025-03-12,23:54:57,Completed,290
717,30,738,Samosa,2025-03-13,23:57:28,Completed,521
718,20,768,Masala Dosa,2025-03-14,23:51:59,Completed,216
719,30,125,Pasta Alfredo,2025-03-15,23:50:46,Completed,302
720,24,482,Mutton Biryani,2025-03-16,23:59:56,Completed,271
721,4,368,Pasta Alfredo,2025-03-17,23:50:09,Completed,598
722,27,366,Chole Bhature,2025-03-18,23:52:35,Completed,459
723,14,8,Burger,2025-03-19,23:56:45,Completed,433
724,33,712,Egg Curry,2025-03-20,23:57:32,Completed,437
725,15,238,Chicken Biryani,2025-03-21,23:54:55,Completed,342
726,12,179,Chicken Biryani,2025-03-22,23:55:28,Completed,469
727,8,520,Samosa,2025-03-23,23:54:15,Completed,181
728,13,545,Chole Bhature,2025-03-24,23:57:55,Completed,239
729,26,18,Paneer Lababdar,2025-03-25,23:53:50,Completed,309
730,27,715,Paneer Lababdar,2025-03-26,23:51:44,Completed,592
731,17,755,Chicken Biryani,2025-03-27,23:51:05,Completed,266
732,11,27,Paneer Lababdar,2025-03-28,23:54:09,Completed,472
733,7,538,Samosa,2025-03-29,23:57:07,Completed,264
734,12,705,Pasta Alfredo,2025-03-30,23:53:38,Completed,212
735,15,603,Pasta Alfredo,2025-03-31,23:50:20,Completed,203
736,18,186,Samosa,2025-04-01,23:51:34,Completed,548
737,27,182,Chicken Biryani,2025-04-02,23:53:13,Completed,595
738,1,92,Chicken Shawarma,2025-04-03,23:55:09,Completed,498
739,21,619,Masala Dosa,2025-04-04,23:59:51,Completed,169
740,19,147,Prawn Masala,2025-04-05,23:57:41,Completed,408
741,10,227,Masala Dosa,2025-04-06,23:57:21,Completed,395
742,22,793,Mutton Rogan Josh,2025-04-07,23:51:27,Completed,233
743,32,625,Mutton Rogan Josh,2025-04-08,23:51:08,Completed,276
744,23,84,Paneer Butter Masala,2025-04-09,23:54:26,Completed,580
745,20,760,Burger,2025-04-10,23:55:04,Completed,243
746,2,595,Pasta Alfredo,2025-04-11,23:54:25,Completed,502
747,17,81,Paneer Lababdar,2025-04-12,23:55:20,Completed,483
748,22,309,Mutton Biryani,2025-04-13,23:50:22,Completed,335
749,32,383,Pasta Alfredo,2025-04-14,23:56:19,Completed,299
750,27,574,Egg Curry,2025-04-15,23:54:39,Completed,411
751,29,32,Paneer Lababdar,2025-04-16,23:56:59,Completed,188
752,27,332,Samosa,2025-04-17,23:58:57,Completed,520
753,30,82,Samosa,2025-04-18,23:54:54,Completed,486
754,28,613,Chole Bhature,2025-04-19,23:54:50,Completed,348
755,16,777,Chicken Shawarma,2025-04-20,23:57:23,Completed,351
756,33,3,Paneer Butter Masala,2025-04-21,23:50:11,Completed,291
757,1,31,Mutton Biryani,2025-04-22,23:50:59,Completed,439
758,7,178,Pasta Alfredo,2025-04-23,23:52:28,Completed,600
